여행ID,TRIP_ID,출발방문지ID,도착방문지ID,출발시간,도착시간,이동방법코드1,이동방법코드2
d_d003951,2210300002,,2210300002,,2022/10/30 10:00,15,
d_d010440,2210310008,,2210310008,,2022/10/31 16:00,2,
d_d001424,2209180001,,2209180001,,2022/09/18 6:00,1,
d_d000624,2209030007,,2209030007,,2022/09/03 16:00,2,
d_d001038,2208310003,,2208310003,,2022/08/31 13:00,10,10
d_d010592,2211030005,,2211030005,,2022/11/03 14:00,15,
d_d006281,2210170005,,2210170005,,2022/10/17 17:30,2,
d_d008100,2210280009,,2210280009,,2022/10/28 20:00,15,
c_c001346,2209040002,,2209040002,,2022/09/04 12:30,15,
d_d012394,2211110003,,2211110003,,2022/11/11 15:00,1,
a_a001193,2208290006,,2208290006,,2022/08/29 17:00,1,
d_d009389,2211040001,2211040001,,2022/11/04 7:00,,,
d_d007393,2210270004,,2210270004,,2022/10/27 16:30,1,
d_d010560,2211030007,,2211030007,,2022/11/03 15:00,15,
d_d001427,2209230005,,2209230005,,2022/09/23 18:00,2,
b_b008547,2210170004,,2210170004,,2022/10/17 13:30,2,
b_b008547,2210170002,,2210170002,,2022/10/17 20:00,15,
d_d009549,2211040004,,2211040004,,2022/11/04 16:00,5,
a_a001714,2210150005,,2210150005,,2022/10/15 16:00,1,
d_d003234,2210190002,,2210190002,,2022/10/19 15:00,2,
d_d002052,2209300002,,2209300002,,2022/09/30 13:00,4,
d_d011454,2211050002,,2211050002,,2022/11/05 13:00,1,
d_d010450,2211030002,,2211030002,,2022/11/03 14:30,2,
d_d004709,2210080001,2210080001,,2022/10/08 12:30,,,
d_d000893,2208270003,,2208270003,,2022/08/27 21:30,2,
d_d001057,2209040006,,2209040006,,2022/09/04 18:00,1,
d_d002163,2210160002,,2210160002,,2022/10/16 12:30,4,
d_d002305,2210080001,,2210080001,,2022/10/08 10:00,2,
d_d001394,2209150004,,2209150004,,2022/09/15 16:00,2,
d_d000128,2208090004,,2208090004,,2022/08/09 18:00,2,
d_d002841,2210220001,,2210220001,,2022/10/22 10:00,2,
d_d002613,2210180002,,2210180002,,2022/10/18 20:00,9,2
a_a001803,2209190003,,2209190003,,2022/09/19 12:00,1,
d_d000241,2209080003,,2209080003,,2022/09/08 13:30,2,
d_d002457,2210090010,,2210090010,,2022/10/09 15:30,2,
d_d001902,2210040001,,2210040001,,2022/10/04 8:30,15,15
d_d002214,2210020001,,2210020001,,2022/10/02 7:00,15,
d_d010334,2211010003,,2211010003,,2022/11/01 18:30,1,
d_d011721,2211030008,,2211030008,,2022/11/03 14:30,9,
a_a008710,2210250003,,2210250003,,2022/10/25 14:00,1,
b_b000140,2208140003,,2208140003,,2022/08/14 13:00,1,
d_d000290,2208200006,,2208200006,,2022/08/20 17:00,2,
d_d004698,2210160006,,2210160006,,2022/10/16 20:00,15,
b_b002113,2208200003,,2208200001,,2022/08/20 11:30,1,
d_d002051,2210130006,,2210130006,,2022/10/13 20:00,13,
d_d005410,2210140006,,2210140006,,2022/10/14 20:00,2,
d_d001274,2209200002,,2209200002,,2022/09/20 7:30,4,
d_d002310,2210140001,2210140001,,2022/10/14 2:30,,,
d_d004915,2210200003,,2210200003,,2022/10/20 17:30,2,
d_d002482,2210030004,,2210030004,,2022/10/03 7:00,13,1
d_d003131,2210230001,,2210230001,,2022/10/23 6:00,4,
d_d003694,2210150006,,2210150006,,2022/10/15 18:00,2,
d_d007127,2210270005,,2210270005,,2022/10/27 13:30,2,
d_d003270,2210080008,,2210080008,,2022/10/08 16:00,2,
d_d003537,2210070004,,2210070004,,2022/10/07 14:00,10,
a_a005250,2210070001,,2210070001,,2022/10/07 19:00,1,
d_d009808,2211010005,,2211010005,,2022/11/01 13:00,2,
d_d006305,2210300003,,2210300003,,2022/10/30 16:30,1,
d_d007742,2210250003,,2210250003,,2022/10/25 19:30,9,
d_d009416,2211020004,,2211020004,,2022/11/02 14:00,2,
d_d002598,2210040002,,2210040002,,2022/10/04 12:30,2,
d_d009807,2211060002,,2211060002,,2022/11/06 12:00,1,
d_d003917,2210120002,,2210120002,,2022/10/12 13:00,5,5
c_c004333,2209300002,,2209300002,,2022/09/30 15:00,1,
c_c003209,2210100002,,2210100002,,2022/10/10 14:30,1,
d_d003572,2211050007,,2211050007,,2022/11/05 8:00,15,
d_d001794,2210050007,,2210050007,,2022/10/05 16:00,2,
d_d010557,2211070004,,2211070004,,2022/11/07 13:30,2,
d_d000288,2208190007,,2208190007,,2022/08/19 21:00,4,
a_a015790,2211030002,,2211030002,,2022/11/03 15:00,5,12
d_d000251,2208210002,,2208210002,,2022/08/21 12:30,2,
d_d001760,2210020012,,2210020012,,2022/10/02 20:30,15,
d_d000002,2208120005,,2208120005,,2022/08/12 15:00,2,
d_d000216,2208280003,,2208280003,,2022/08/28 17:00,13,
d_d003291,2210200007,,2210200007,,2022/10/20 11:30,2,
d_d002246,2210020005,,2210020005,,2022/10/02 21:30,1,
d_d001301,2209120007,,2209120007,,2022/09/12 21:30,4,
d_d001520,2209240001,,2209240001,,2022/09/24 10:30,1,
d_d002054,2209280007,,2209280007,,2022/09/28 16:00,15,
d_d011314,2211030004,,2211030004,,2022/11/03 15:30,1,
d_d009769,2210310007,,2210310007,,2022/10/31 17:00,2,
b_b002785,2208290001,,2208290001,,2022/08/29 9:00,15,
d_d005930,2210170003,,2210170003,,2022/10/17 13:30,1,
d_d003828,2210110003,,2210110003,,2022/10/11 10:00,5,
d_d000181,2208190005,,2208190005,,2022/08/19 22:30,2,
a_a000169,2208050006,,2208050006,,2022/08/05 18:30,1,
d_d009830,2210300003,,2210300003,,2022/10/30 13:30,4,15
d_d002126,2210220007,,2210220007,,2022/10/22 17:00,2,
d_d007735,2211010004,,2211010004,,2022/11/01 13:30,14,
d_d002446,2210090002,,2210090002,,2022/10/09 12:30,2,
d_d006661,2210280001,,2210280001,,2022/10/28 23:30,15,
d_d010671,2211050006,,2211050006,,2022/11/05 16:00,2,
d_d003204,2210150015,,2210150015,,2022/10/15 21:00,15,
d_d005629,2210220002,,2210220002,,2022/10/22 13:00,1,
d_d006210,2210160001,,2210160001,,2022/10/16 9:00,15,
d_d000912,2209040002,,2209040002,,2022/09/04 13:30,10,
d_d006014,2210150003,,2210150003,,2022/10/15 20:00,15,
d_d001629,2209250001,2209250001,,2022/09/25 12:00,,,
d_d007630,2210260007,,2210260007,,2022/10/26 9:00,13,
d_d002424,2210160003,,2210160003,,2022/10/16 14:00,4,
d_d002146,2209300002,,2209300002,,2022/09/30 11:00,15,
d_d000743,2208310005,,2208310005,,2022/08/31 9:00,2,
a_a000406,2208280003,,2208280003,,2022/08/28 11:30,1,
b_b012056,2210300003,,2210300003,,2022/10/30 16:00,1,
d_d003045,2210150004,,2210150004,,2022/10/15 14:00,15,
d_d001394,2209160002,,2209160002,,2022/09/16 9:00,16,
d_d000587,2209020007,,2209020007,,2022/09/02 18:00,15,
d_d004808,2210160001,,2210160001,,2022/10/16 12:00,1,
d_d000987,2209140008,,2209140008,,2022/09/14 21:30,2,
d_d002873,2210100002,,2210100002,,2022/10/10 1:30,1,
d_d000479,2208260006,,2208260006,,2022/08/26 22:00,13,
a_a003101,2209290003,,2209290003,,2022/09/29 15:00,2,
d_d004817,2211010006,,2211010006,,2022/11/01 14:30,2,
d_d001406,2209110004,,2209110004,,2022/09/11 10:30,2,
d_d001475,2210050002,,2210050002,,2022/10/05 10:30,15,
d_d005514,2210220004,,2210220004,,2022/10/22 9:30,1,
d_d001547,2209270008,,2209270008,,2022/09/27 18:30,7,
d_d012285,2211120007,,2211120007,,2022/11/12 16:00,15,
d_d007569,2210290006,,2210290006,,2022/10/29 12:30,2,
d_d011471,2211060008,,2211060008,,2022/11/06 17:00,2,
d_d004459,2211020004,,2211020004,,2022/11/02 19:00,15,
d_d005146,2210180005,,2210180005,,2022/10/18 16:00,1,
d_d004600,2210220004,,2210220004,,2022/10/22 13:00,11,
d_d010204,2210290005,,2210290005,,2022/10/29 18:00,3,
d_d010311,2211060002,,2211060002,,2022/11/06 10:30,2,
d_d002910,2210210003,,2210210003,,2022/10/21 15:30,2,
d_d002061,2209280002,,2209280002,,2022/09/28 8:00,1,
d_d002961,2210150007,,2210150007,,2022/10/15 18:00,13,15
d_d003474,2210200005,,2210200005,,2022/10/20 17:00,2,
d_d005954,2210160002,,2210160002,,2022/10/16 10:00,15,
d_d001683,2210030001,,2210030001,,2022/10/03 12:00,13,
d_d000990,2208250001,,2208250001,,2022/08/25 12:00,4,
d_d001493,2209230007,,2209230007,,2022/09/23 16:30,2,
d_d004960,2210170005,,2210170005,,2022/10/17 6:00,2,
d_d003329,2210120001,,2210120001,,2022/10/12 12:30,13,
d_d007859,2210280005,,2210280005,,2022/10/28 17:30,2,
d_d001279,2209250010,,2209250010,,2022/09/25 15:30,15,
d_d007453,2210300004,,2210300004,,2022/10/30 15:30,13,
d_d004315,2210160005,,2210160005,,2022/10/16 14:00,2,
d_d009342,2211020005,,2211020005,,2022/11/02 13:30,2,
d_d001354,2209110003,,2209110003,,2022/09/11 11:30,2,
d_d002262,2210060003,,2210060003,,2022/10/06 21:00,1,
d_d001196,2209210002,,2209210002,,2022/09/21 11:30,1,
d_d006991,2210300001,,2210300001,,2022/10/30 10:30,15,
d_d006321,2210200002,,2210200002,,2022/10/20 10:00,2,
d_d002605,2210240011,,2210240011,,2022/10/24 22:00,1,1
d_d001399,2209250001,,2209250001,,2022/09/25 20:30,2,
d_d002773,2210230006,,2210230006,,2022/10/23 19:00,2,
d_d004222,2210090004,,2210090004,,2022/10/09 16:00,15,
d_d000048,2208070010,,2208070010,,2022/08/07 13:30,15,
d_d002819,2210110008,,2210110008,,2022/10/11 16:30,2,
d_d010215,2211050009,,2211050009,,2022/11/05 21:00,9,
d_d010245,2210310001,,2210310001,,2022/10/31 9:30,2,
d_d006121,2210290001,,2210290001,,2022/10/29 10:00,1,1
d_d011721,2211050004,,2211050004,,2022/11/05 16:30,2,
d_d002406,2210010003,,2210010003,,2022/10/01 11:30,2,
d_d001651,2209250002,,2209250002,,2022/09/25 10:00,2,
d_d009822,2211060006,,2211060006,,2022/11/06 16:30,4,
d_d002055,2210150015,,2210150015,,2022/10/15 23:00,2,
d_d002183,2210100003,,2210100003,,2022/10/10 12:00,15,
d_d007611,2210270003,,2210270003,,2022/10/27 11:00,2,
d_d003437,2210080004,,2210080004,,2022/10/08 20:30,15,
d_d005357,2210120010,,2210120010,,2022/10/12 19:30,16,
d_d002709,2210300005,,2210300005,,2022/10/30 15:30,1,
d_d009475,2211060005,,2211060005,,2022/11/06 20:00,2,
d_d009042,2210290003,,2210290003,,2022/10/29 12:30,13,
a_a006623,2210090001,2210090001,,2022/10/09 11:30,,,
d_d001406,2209120001,,2209120001,,2022/09/12 10:30,2,
d_d004251,2210140002,,2210140002,,2022/10/14 19:00,1,1
d_d004921,2210160006,,2210160006,,2022/10/16 17:30,4,15
d_d000587,2209020010,,2209020010,,2022/09/02 18:30,15,
d_d001601,2209240008,,2209240008,,2022/09/24 20:30,2,
d_d000010,2208250010,,2208250010,,2022/08/25 23:00,1,
d_d000560,2208280008,,2208280008,,2022/08/28 22:00,2,
d_d002784,2210230001,,2210230001,,2022/10/23 17:30,1,
d_d007396,2210220005,,2210220005,,2022/10/22 19:00,2,
d_d008050,2210300002,,2210300002,,2022/10/30 11:00,2,
d_d002348,2210150001,,2210150001,,2022/10/15 10:30,2,
d_d007085,2210270007,,2210270007,,2022/10/27 18:30,1,
d_d010230,2211050009,,2211050009,,2022/11/05 18:00,2,
d_d002356,2210070003,,2210070003,,2022/10/07 11:30,15,
d_d003387,2210110001,,2210110001,,2022/10/11 12:00,2,
d_d000922,2208250002,,2208250002,,2022/08/25 20:30,2,
d_d006984,2210240006,,2210240006,,2022/10/24 14:30,15,
d_d005963,2210170011,,2210170011,,2022/10/17 20:00,15,
d_d007871,2210290010,,2210290010,,2022/10/29 22:00,2,
d_d001799,2209300005,,2209300005,,2022/09/30 10:00,11,
d_d010336,2211070006,,2211070006,,2022/11/07 16:00,2,2
d_d000838,2208250012,,2208250012,,2022/08/25 6:00,15,
d_d002530,2210090003,,2210090003,,2022/10/09 15:00,15,
d_d007013,2210230005,,2210230005,,2022/10/23 19:00,1,
d_d008180,2210300007,,2210300007,,2022/10/30 16:30,2,
d_d009245,2211070003,,2211070003,,2022/11/07 10:00,4,
d_d000824,2208250002,,2208250002,,2022/08/25 14:30,2,
c_c001522,2210200006,,2210200006,,2022/10/20 15:30,1,
d_d009270,2210290006,,2210290006,,2022/10/29 20:00,4,
d_d001178,2209260002,,2209260002,,2022/09/26 11:00,15,
d_d008001,2210290003,,2210290003,,2022/10/29 14:30,2,10
d_d002311,2210020009,,2210020009,,2022/10/02 9:30,9,
d_d003170,2210200003,,2210200003,,2022/10/20 10:00,1,
d_d009861,2211020009,,2211020009,,2022/11/02 21:00,13,
d_d004425,2210100002,,2210100002,,2022/10/10 11:30,1,
d_d001618,2210020001,,2210020001,,2022/10/02 9:00,2,
d_d002400,2210040003,,2210040003,,2022/10/04 10:00,2,
d_d010183,2210310005,,2210310005,,2022/10/31 19:00,13,15
d_d000017,2208200007,,2208200007,,2022/08/20 20:00,2,
d_d001649,2209260006,,2209260006,,2022/09/26 11:30,2,
d_d009294,2211050004,,2211050004,,2022/11/05 13:30,2,
b_b001039,2208310003,,2208310003,,2022/08/31 4:30,1,1
d_d006135,2210260005,,2210260005,,2022/10/26 14:30,2,
d_d007722,2210280001,,2210280001,,2022/10/28 21:30,9,5
d_d000143,2208220005,,2208220005,,2022/08/22 17:00,2,
d_d005540,2210240007,,2210240007,,2022/10/24 19:00,2,
d_d006984,2210220006,,2210220006,,2022/10/22 19:30,13,
d_d004535,2210260001,,2210260001,,2022/10/26 11:00,1,1
d_d003856,2210140004,,2210140004,,2022/10/14 20:30,9,15
d_d001850,2209270005,,2209270005,,2022/09/27 15:00,2,15
d_d002237,2210190003,,2210190003,,2022/10/19 11:30,2,
d_d001961,2210300004,,2210300004,,2022/10/30 15:00,9,
d_d001209,2209230005,,2209230005,,2022/09/23 20:30,2,
b_b003984,2209290004,,2209290004,,2022/09/29 16:30,4,
a_a003002,2210010006,,2210010006,,2022/10/01 15:30,1,
d_d002734,2210030003,,2210030003,,2022/10/03 13:30,15,
d_d011354,2211050008,,2211050008,,2022/11/05 18:00,15,
d_d002242,2210050004,,2210050004,,2022/10/05 15:30,2,2
d_d002400,2210050002,,2210050002,,2022/10/05 17:30,2,
d_d002972,2210130005,,2210130005,,2022/10/13 14:00,2,
d_d001855,2210020008,,2210020008,,2022/10/02 20:30,2,
d_d004600,2210210009,,2210210009,,2022/10/21 19:00,2,
d_d002588,2210310008,,2210310008,,2022/10/31 21:30,9,15
d_d002545,2210030007,,2210030007,,2022/10/03 19:30,2,
d_d001389,2209220001,2209220001,,2022/09/22 3:30,,,
d_d002218,2210090004,,2210090004,,2022/10/09 14:00,2,
d_d001533,2210020001,,2210020001,,2022/10/02 10:30,2,
d_d010735,2211020005,,2211020005,,2022/11/02 9:00,2,
d_d011359,2211040003,,2211040003,,2022/11/04 11:30,11,
d_d002954,2210100005,,2210100005,,2022/10/10 18:00,1,
d_d003746,2210210006,,2210210006,,2022/10/21 22:30,9,12
d_d006648,2210260001,2210260001,,2022/10/26 19:00,,,
d_d001189,2209170003,,2209170003,,2022/09/17 12:00,15,
a_a002935,2209270005,,2209270005,,2022/09/27 18:30,1,
d_d003180,2210170003,,2210170003,,2022/10/17 11:30,2,
d_d004738,2210260001,,2210260001,,2022/10/26 19:00,2,
d_d000309,2208290004,,2208290004,,2022/08/29 4:30,2,
d_d004733,2210290005,,2210290005,,2022/10/29 19:00,1,15
d_d002739,2210260001,,2210260001,,2022/10/26 23:00,2,15
c_c000684,2208290007,,2208290007,,2022/08/29 19:30,13,
d_d009389,2211050005,,2211050005,,2022/11/05 18:30,4,
d_d001903,2210130004,,2210130004,,2022/10/13 12:30,11,
d_d001019,2209020007,,2209020007,,2022/09/02 9:00,2,
d_d001665,2210010002,,2210010002,,2022/10/01 8:00,16,13
b_b001085,2208210004,,2208210004,,2022/08/21 16:30,1,
d_d002080,2210010007,,2210010007,,2022/10/01 18:30,13,
d_d002545,2210040003,,2210040003,,2022/10/04 12:30,2,
a_a004322,2210040017,,2210040017,,2022/10/04 6:00,14,
d_d006648,2210260006,,2210260006,,2022/10/26 23:30,15,
d_d003719,2210160003,,2210160003,,2022/10/16 10:30,2,
d_d010304,2211050006,,2211050006,,2022/11/05 17:30,2,
d_d007112,2210250009,,2210250009,,2022/10/25 22:00,1,
c_c000174,2208210006,,2208210006,,2022/08/21 12:30,15,
d_d000309,2208310002,,2208310002,,2022/08/31 10:30,1,
a_a003788,2210050008,,2210050008,,2022/10/05 17:00,2,
d_d006357,2211050001,2211050001,,2022/11/05 17:00,,,
a_a003278,2210020001,,2210020001,,2022/10/02 11:00,1,
d_d002973,2210120002,,2210120002,,2022/10/12 11:00,2,
a_a003610,2210130001,,2210130001,,2022/10/13 10:30,15,
d_d004957,2210180009,,2210180009,,2022/10/18 18:00,2,2
d_d009831,2210290007,,2210290007,,2022/10/29 16:00,15,
d_d001836,2210150003,,2210150003,,2022/10/15 10:00,1,
a_a012195,2210300008,,2210300008,,2022/10/30 16:30,2,
d_d009113,2211010003,,2211010003,,2022/11/01 17:00,2,
d_d001519,2209300003,,2209300003,,2022/09/30 14:00,2,
d_d001728,2209260011,,2209260011,,2022/09/26 17:30,15,
d_d004450,2210290009,,2210290009,,2022/10/29 19:30,1,
d_d002157,2210130003,,2210130003,,2022/10/13 12:00,2,
d_d001607,2209220005,,2209220005,,2022/09/22 13:00,2,
d_d002119,2210220004,,2210220004,,2022/10/22 12:30,15,
d_d010315,2211050006,,2211050006,,2022/11/05 18:00,2,
d_d001874,2210200008,,2210200008,,2022/10/20 16:00,2,
d_d004763,2210300010,,2210300010,,2022/10/30 17:30,5,
d_d002252,2210020003,,2210020003,,2022/10/02 11:30,4,
d_d002181,2210230006,2210230006,,2022/10/23 9:00,,,
d_d002839,2210150012,,2210150012,,2022/10/15 22:00,15,
d_d005360,2210130006,,2210130006,,2022/10/13 19:30,15,
d_d003234,2210220004,,2210220004,,2022/10/22 16:00,2,
d_d007634,2210310002,,2210310002,,2022/10/31 11:30,2,
d_d001156,2209140004,,2209140004,,2022/09/14 12:30,15,
d_d004888,2210240001,,2210240001,,2022/10/24 12:00,2,
d_d005079,2210290007,,2210290007,,2022/10/29 18:00,1,
d_d003576,2210070001,2210070001,,2022/10/07 12:00,,,
d_d004878,2210180008,,2210180008,,2022/10/18 20:30,15,
d_d009451,2211030007,,2211030007,,2022/11/03 13:30,1,15
d_d000895,2209010003,,2209010003,,2022/09/01 12:00,9,
d_d000622,2208270007,,2208270007,,2022/08/27 17:00,2,
d_d009096,2210300003,,2210300003,,2022/10/30 15:00,2,
d_d000654,2208230003,,2208230003,,2022/08/23 10:30,2,
d_d000740,2208310006,,2208310006,,2022/08/31 18:00,15,
d_d001476,2210020001,,2210020001,,2022/10/02 8:30,14,
b_b006000,2210020002,,2210020002,,2022/10/02 23:00,1,
d_d000368,2208310002,,2208310002,,2022/08/31 12:00,2,
d_d004961,2210200004,,2210200004,,2022/10/20 16:00,2,
d_d002798,2210220004,,2210220004,,2022/10/22 16:00,2,
d_d003722,2210240008,,2210240008,,2022/10/24 17:00,2,
d_d000793,2208240003,,2208240003,,2022/08/24 16:00,4,
d_d000572,2209010005,,2209010005,,2022/09/01 18:00,15,
d_d002328,2210160003,,2210160003,,2022/10/16 12:00,2,
a_a001993,2209250003,,2209250003,,2022/09/25 15:00,1,
d_d003517,2210160002,,2210160002,,2022/10/16 7:30,15,
d_d003619,2210080006,,2210080006,,2022/10/08 11:00,1,
d_d004702,2210140006,,2210140006,,2022/10/14 18:00,1,
d_d005574,2210150002,,2210150002,,2022/10/15 12:00,1,
d_d001159,2209270004,,2209270004,,2022/09/27 17:30,1,
d_d001735,2210040006,,2210040006,,2022/10/04 14:00,1,
b_b003850,2210010005,,2210010005,,2022/10/01 14:00,15,
d_d004285,2210100006,,2210100006,,2022/10/10 20:00,12,15
d_d002835,2210040005,,2210040005,,2022/10/04 13:00,13,
d_d002681,2210070003,,2210070003,,2022/10/07 9:30,1,
a_a002503,2209200006,,2209200006,,2022/09/20 13:30,15,
d_d002345,2210130006,,2210130006,,2022/10/13 20:00,2,
d_d004101,2210140003,,2210140003,,2022/10/14 12:30,10,
d_d001987,2210230003,,2210230003,,2022/10/23 10:00,13,
d_d007965,2210290006,,2210290006,,2022/10/29 21:00,2,
b_b005018,2210230003,,2210230003,,2022/10/23 12:30,1,
d_d000463,2208280001,,2208280001,,2022/08/28 11:00,2,
d_d001601,2209220001,2209220001,,2022/09/22 17:00,,,
d_d011394,2211050002,,2211050002,,2022/11/05 3:00,2,
d_d009819,2211030003,,2211030003,,2022/11/03 12:00,12,
d_d002398,2210170002,,2210170002,,2022/10/17 20:30,2,
d_d006783,2210240001,,2210240001,,2022/10/24 8:00,15,
d_d002202,2210150003,,2210150003,,2022/10/15 9:30,9,
d_d006836,2210220001,,2210220001,,2022/10/22 10:30,1,
d_d002160,2210020009,,2210020009,,2022/10/02 16:30,13,
d_d000243,2208170005,,2208170005,,2022/08/17 22:00,2,
d_d011821,2211040001,2211040001,,2022/11/04 17:00,,,
d_d005357,2210120003,,2210120003,,2022/10/12 8:00,2,
d_d002330,2210090003,,2210090003,,2022/10/09 9:30,13,
d_d002478,2210060005,,2210060005,,2022/10/06 17:30,15,
d_d006759,2210230006,,2210230006,,2022/10/23 15:30,1,
d_d001305,2209280004,,2209280004,,2022/09/28 15:30,1,
d_d001356,2209290006,,2209290006,,2022/09/29 10:30,15,
d_d007463,2210260001,,2210260001,,2022/10/26 12:00,2,
d_d002063,2210050001,,2210050001,,2022/10/05 8:30,2,15
a_a007875,2210150008,,2210150008,,2022/10/15 18:00,13,
d_d005303,2211050001,,2211050001,,2022/11/05 10:00,1,1
c_c002988,2210020005,,2210020005,,2022/10/02 22:00,1,
d_d010177,2211070013,,2211070013,,2022/11/07 22:30,9,
d_d009925,2210300008,,2210300008,,2022/10/30 23:30,15,
b_b002904,2209010002,,2209010002,,2022/09/01 12:00,1,
d_d004389,2210080004,,2210080004,,2022/10/08 11:30,16,
d_d005405,2210100006,,2210100006,,2022/10/10 4:30,1,
d_d003127,2210160005,,2210160005,,2022/10/16 5:00,1,
d_d006980,2210300010,,2210300010,,2022/10/30 16:00,15,
d_d002529,2210040012,,2210040012,,2022/10/04 22:00,9,
d_d001844,2210150008,,2210150008,,2022/10/15 13:00,15,
c_c000869,2208200003,,2208200003,,2022/08/20 15:00,1,
d_d002772,2210240002,,2210240002,,2022/10/24 14:30,5,
d_d010061,2211010006,,2211010006,,2022/11/01 16:00,2,15
b_b003076,2208230002,,2208230002,,2022/08/23 12:00,1,
d_d009048,2210290003,,2210290003,,2022/10/29 13:30,12,15
d_d001289,2209090001,2209090001,,2022/09/09 18:30,,,
d_d011298,2211020001,2211020001,,2022/11/02 11:00,,,
d_d006652,2210220005,,2210220005,,2022/10/22 18:00,1,
d_d004058,2210140008,,2210140008,,2022/10/14 23:00,4,
d_d004633,2210090004,,2210090004,,2022/10/09 11:00,15,
d_d001031,2209060005,,2209060005,,2022/09/06 20:00,2,
d_d007997,2210300004,,2210300004,,2022/10/30 13:00,15,
d_d009728,2211050007,,2211050007,,2022/11/05 20:00,2,
d_d001448,2209250003,,2209250003,,2022/09/25 12:30,2,
a_a002327,2209170005,,2209170005,,2022/09/17 11:00,5,
d_d001180,2209280003,,2209280003,,2022/09/28 18:00,15,
d_d003536,2210080001,,2210080001,,2022/10/08 21:30,4,
d_d000402,2208230004,,2208230004,,2022/08/23 15:00,1,1
b_b002037,2208240001,,2208240001,,2022/08/24 12:30,7,
d_d006756,2210200001,,2210200001,,2022/10/20 9:00,2,
d_d007184,2210220006,,2210220006,,2022/10/22 18:30,4,
d_d000276,2208230001,,2208230001,,2022/08/23 21:00,12,5
d_d007149,2210260003,,2210260003,,2022/10/26 15:30,2,
d_d000072,2208110004,,2208110004,,2022/08/11 10:30,9,
d_d010108,2211030005,,2211030005,,2022/11/03 13:30,2,
d_d003876,2210070003,,2210070003,,2022/10/07 16:00,1,
d_d000419,2208230007,,2208230007,,2022/08/23 18:00,2,
d_d006840,2210290001,,2210290001,,2022/10/29 11:00,1,
d_d002109,2210040003,,2210040003,,2022/10/04 13:30,9,
d_d007388,2210220001,2210220001,,2022/10/22 13:00,,,
c_c003205,2210010003,,2210010003,,2022/10/01 15:00,1,
d_d001126,2209080005,,2209080005,,2022/09/08 9:30,2,
d_d006300,2210220007,,2210220007,,2022/10/22 16:00,2,
d_d008242,2210280001,,2210280001,,2022/10/28 11:00,2,
d_d000987,2209140006,,2209140006,,2022/09/14 19:30,2,
d_d000537,2208230004,,2208230004,,2022/08/23 17:30,2,
d_d007636,2210290002,,2210290002,,2022/10/29 12:00,1,15
d_d006215,2210150003,,2210150003,,2022/10/15 17:00,2,
d_d006140,2210160006,,2210160006,,2022/10/16 21:30,4,
c_c002516,2209170003,,2209170003,,2022/09/17 16:00,1,
d_d000226,2208200001,,2208200001,,2022/08/20 11:00,1,
