방문자ID,여행ID,진행순서,방문지명,방문시작일자,방문종료일자,도로명주소,지번주소,X좌표,Y좌표,도로명코드,지번코드,POI_ID,POI_NM,체류시간,방문자유형코드,재방문여부,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,만족도,재방문의향,추천의향,시군구코드
2209220005,d_d001640,5,제주신화월드 서머셋클럽하우스,2022-09-22,2022-09-22,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89,제주특별자치도 서귀포시 안덕면 서광리 산 24-15,126.3172209,33.30218644,,,,,120,6,N,7,,4,4,4,
2210090011,a_a004814,12,e편한세상센트레빌아파트,2022-10-09,2022-10-10,경기 광명시 오리로 801,경기 광명시 하안동 864,126.8677397,37.46843913,,,POI01000000B5P69G,광명E편한세상센트레빌2단지아파트,210,21,,,,,,,
2208300005,d_d000418,7,제주동문시장,2022-08-30,2022-08-30,제주특별자치도 제주시 동문로 16,제주특별자치도 제주시 일도일동 1148-2,126.5283034,33.51278396,, ,POI010000006VWMBQ,동문시장,30,4,N,2,,4,4,4,
2209180005,c_c002657,5,위봉폭포,2022-09-18,2022-09-18,,전북 완주군 소양면 대흥리 산 1-32,127.2620074,35.90964011,,,,,30,1,N,9,,5,5,5,
2209290005,d_d001559,15,서귀포매일올레시장,2022-09-29,2022-09-29,제주특별자치도 서귀포시 중앙로62번길 18,제주특별자치도 서귀포시 서귀동 277-1,126.5632316,33.25015006,,,POI01000000BSCGYP,서귀포시공영주차장,30,4,N,1,,5,5,5,
2211030006,d_d009475,13,아놔고,2022-11-03,2022-11-03,제주특별자치도 서귀포시 성산읍 일출로 240,제주특별자치도 서귀포시 성산읍 성산리 399-24,126.9316139,33.46038,,,,,150,11,N,5,,5,5,5,
2210310001,d_d001998,15,제주동문재래시장,2022-10-31,2022-10-31,제주특별자치도 제주시 관덕로14길 20,제주특별자치도 제주시 이도일동 1436-7,126.5260174,33.51158514,,,POI010000006VWNAQ,동문시장고객지원센터,30,4,Y,6,,4,3,3,
2210030004,d_d001786,10,제주소품관,2022-10-03,2022-10-03,제주특별자치도 제주시 우도면 우도해안길 630,제주특별자치도 제주시 우도면 연평리 763,126.9549071,33.52371763,,,,,30,10,N,9,,5,5,5,
2210300008,d_d009568,9,제주도게스트하우스파티 한담누리,2022-10-30,2022-10-31,제주특별자치도 제주시 애월읍 일주서로 6158,제주특별자치도 제주시 애월읍 애월리 2443-2,126.3123917,33.45930168,,,POI01000000BSCLOK,한담누리게스트하우스,360,24,N,2,7,5,5,5,
2209190008,d_d001413,3,제주국제공항,2022-09-19,2022-09-19,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,0,9,Y,1,,5,5,5,
2208290001,c_c000473,5,변산 두포마을 갯벌체험장,2022-08-29,2022-08-29,전북 부안군 변산면 변산로 3210-16,전북 부안군 변산면 도청리 577,126.4782598,35.60278458,,,,,120,13,N,1,,5,5,5,
2209280002,d_d001472,14,마노르블랑,2022-09-28,2022-09-28,제주특별자치도 서귀포시 안덕면 일주서로2100번길 46,제주특별자치도 서귀포시 안덕면 덕수리 2952,126.2949908,33.25481888,,,,,60,13,N,2,,3,3,4,
2209130009,d_d001272,18,스쿠버스토리 &게스트하우스,2022-09-13,2022-09-14,제주특별자치도 서귀포시 태평로536번길 17,제주특별자치도 서귀포시 동홍동 192-39,126.5761045,33.25187795,,,,,1410,24,Y,11,7,4,4,4,
2210160001,d_d002969,20,브라운스위트제주 호텔앤리조트,2022-10-16,2022-10-17,제주특별자치도 서귀포시 성산읍 고성오조로 94,제주특별자치도 서귀포시 성산읍 고성리 1201,126.9144834,33.45203037,,,,,300,24,N,5,1,2,2,2,
2210060010,d_d003536,13,샵제주,2022-10-06,2022-10-06,제주특별자치도 제주시 애월읍 애월해안로 867,제주특별자치도 제주시 애월읍 하귀2리 2740-8,126.3904214,33.48774207,,,,,0,10,N,9,,4,4,4,
2208230001,d_d000455,9,곽지해수욕장,2022-08-23,2022-08-23,,제주특별자치도 제주시 애월읍 곽지리 1565,126.3046732,33.45065751,,,,,270,1,Y,5,,5,4,4,
2210210003,d_d005050,21,꼬스뗀뇨,2022-10-21,2022-10-21,제주특별자치도 제주시 구좌읍 해맞이해안로 2080,제주특별자치도 제주시 구좌읍 종달리 150,126.9052437,33.50986804,,,,,30,11,N,1,,5,5,5,
2210120003,d_d002384,7,우무 제주시점,2022-10-12,2022-10-12,제주특별자치도 제주시 관덕로8길 40-1,제주특별자치도 제주시 삼도이동 193-2,126.5233793,33.50982593,,,POI010000006CSTWV,가평5일장,30,11,N,2,,4,5,4,
2210060006,d_d002801,30,집,2022-10-06,2022-10-07,,,,,,2650010400,,,510,21,,,,,,,
2210180004,d_d002969,30,아일랜드프로젝트,2022-10-18,2022-10-18,제주특별자치도 제주시 전농로 29,제주특별자치도 제주시 삼도일동 719-30,126.5163665,33.50458035,,,,,30,10,N,2,,2,1,2,
2210300001,d_d007747,8,제주현대렌트카,2022-10-30,2022-10-30,제주특별자치도 제주시 어영길 30,제주특별자치도 제주시 용담삼동 1181-5,126.4960218,33.51777786,,,POI010000006W0UJB,제주현대렌트카,30,10,N,3,,5,4,4,
2210050006,d_d001849,23,목장카페드르쿰다,2022-10-05,2022-10-05,제주특별자치도 서귀포시 표선면 번영로 2454,제주특별자치도 서귀포시 표선면 성읍리 2873,126.7703379,33.40945971,,,POI01000000EG7OH2,목장카페드르쿰다,120,13,N,1,,4,3,3,
2210150007,d_d005992,7,성산흑돈쭐,2022-10-15,2022-10-15,제주특별자치도 서귀포시 성산읍 성산중앙로 72,제주특별자치도 서귀포시 성산읍 성산리 298-4,126.935417,33.46548335,,,,,60,11,N,2,,5,5,5,
2208210004,d_d000787,16,비마이게스트,2022-08-21,2022-08-21,제주특별자치도 제주시 한림읍 한림로 406,제주특별자치도 제주시 한림읍 협재리 1586,126.2454894,33.39795467,,,POI01000000D1MRQD,협재술집김씨술생활,30,11,N,9,,4,4,4,
2208270011,d_d000693,11,랜딩관 제주신화월드호텔앤리조트,2022-08-27,2022-08-28,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,제주특별자치도 서귀포시 안덕면 서광리 산 24,126.3175385,33.30566208,,,,,120,24,Y,11,4,4,3,3,
2210250005,d_d002791,19,새물카페,2022-10-25,2022-10-25,제주특별자치도 제주시 애월읍 애월해안로 620,제주특별자치도 제주시 애월읍 신엄리 929-2,126.3697039,33.47857931,,,,,60,11,N,2,,5,5,5,
2208310003,c_c001508,20,진도타워레스토랑,2022-08-31,2022-08-31,전남 진도군 군내면 만금길 112-41,전남 진도군 군내면 녹진리 산 2-80,126.302458,34.5659768,,,,,90,11,N,2,,4,4,5,
2211020005,d_d010442,15,우도올레보트,2022-11-02,2022-11-02,제주특별자치도 제주시 우도면 우도해안길 181,제주특별자치도 제주시 우도면 연평리 2615-1,126.9446065,33.49676093,,,POI01000000ALD37E,삼양동해녀탈의장,60,5,N,2,,5,5,5,
2210150001,d_d002493,1,집,2022-10-15,2022-10-15,,,,,,,,,,21,,,,,,,11620
2211030009,d_d010215,8,빽다방 제주동광육거리점,2022-11-03,2022-11-03,제주특별자치도 서귀포시 안덕면 신화역사로 502,제주특별자치도 서귀포시 안덕면 동광리 810,126.3412419,33.31001404,,,,,30,11,N,9,,4,3,1,
2208080002,b_b000516,12,카페울라봉,2022-08-08,2022-08-08,경남 통영시 동문로 51,경남 통영시 정량동 1219-1,128.4290146,34.8465079,,,POI010000006VOOU3,가은음악학원,30,11,N,2,,5,5,5,
2208280005,d_d000441,15,가는곶 세화,2022-08-28,2022-08-28,제주특별자치도 제주시 구좌읍 세화14길 3,제주특별자치도 제주시 구좌읍 세화리 1355-3,126.860677,33.5205027,,,,,30,11,N,1,,4,4,4,
2208200001,a_a000328,3,고인돌관광안내소,2022-08-20,2022-08-20,인천 강화군 하점면 강화대로 994-12,인천 강화군 하점면 부근리 348,126.4363929,37.77330014,,,,,30,2,N,1,,5,5,5,
2211070001,d_d009748,25,고내포구,2022-11-07,2022-11-07,,제주특별자치도 제주시 애월읍 고내리,126.3377629,33.46733769,,,,,30,9,N,9,,4,3,4,
2210150003,d_d005539,3,방주교회,2022-10-15,2022-10-15,,,,,,,,,60,2,N,2,,5,5,5,50130
2210090002,d_d004432,4,선흘곶,2022-10-09,2022-10-09,제주특별자치도 제주시 조천읍 동백로 102,제주특별자치도 제주시 조천읍 선흘리 산 22,126.7179842,33.50820024,,,,,60,11,N,2,,5,5,5,
2208200002,b_b001085,2,후포여객선터미널,2022-08-20,2022-08-20,경북 울진군 후포면 울진대게로 236-14,경북 울진군 후포면 후포리 1056,129.4614861,36.67869906,,,,,0,9,Y,11,,5,5,5,
2210180002,d_d006674,13,제주향토음식점,2022-10-18,2022-10-18,,,,,,,,,30,11,N,9,,2,1,1,50110
2210100004,d_d004075,16,만장굴,2022-10-10,2022-10-10,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 김녕리 3341-3,126.7693513,33.52793252,,,POI01000000BG6WB0,만장굴,90,2,N,10,,5,5,5,
2209280006,d_d001728,26,바이제주,2022-09-28,2022-09-28,제주특별자치도 제주시 서해안로 626,제주특별자치도 제주시 용담삼동 1023-2,126.504123,33.51657358,,,,,30,10,Y,4,,5,5,5,
2208220006,a_a000205,5,옹진농협하나로마트 영흥점,2022-08-22,2022-08-22,인천 옹진군 영흥면 영흥로176번길 25,인천 옹진군 영흥면 내리 38-27,126.4939411,37.26044146,,,POI01000000761E4S,인천옹진농협영흥지점,30,10,N,6,,4,5,5,
2209300001,d_d001686,16,오설록티뮤지엄,2022-09-30,2022-09-30,제주특별자치도 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리 1235-1,126.2894893,33.30591329,,,POI01000000B31Y5E,오설록티뮤지엄,120,3,Y,10,,5,5,5,
2210110006,d_d001701,16,쇠소깍,2022-10-11,2022-10-11,제주특별자치도 서귀포시 쇠소깍로 104,제주특별자치도 서귀포시 하효동 990-1,126.6224051,33.25424607,,,,,30,1,N,1,,3,3,3,
2208250003,d_d000373,3,신설오름,2022-08-25,2022-08-25,제주특별자치도 제주시 고마로17길 2,제주특별자치도 제주시 일도이동 409-5,126.5415615,33.50541905,,,,,60,11,N,2,,5,4,5,
2209300011,d_d002412,11,노블피아,2022-09-30,2022-10-01,제주특별자치도 서귀포시 명동로 46,제주특별자치도 서귀포시 서귀동 182,126.5668556,33.24728113,,,POI0100000078IPWE,호텔노블리아,240,24,N,8,1,3,3,3,
2211020003,d_d011350,2,카페더씨,2022-11-02,2022-11-02,제주특별자치도 서귀포시 성산읍 해맞이해안로 2601-11,제주특별자치도 서귀포시 성산읍 시흥리 11-6,126.9094529,33.47899212,,,,,30,13,N,11,,4,4,4,
2210270008,d_d009042,2,김포국제공항 국내선,2022-10-27,2022-10-27,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,60,9,Y,11,,5,5,5,
2210090002,d_d004321,2,김포국제공항 국내선,2022-10-09,2022-10-09,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,90,9,Y,6,,5,5,5,
2208250007,d_d000683,25,벼리게스트하우스,2022-08-25,2022-08-26,제주특별자치도 제주시 구좌읍 면수1길 27,제주특별자치도 제주시 구좌읍 하도리 3205,126.8646029,33.52382133,,,,,270,24,N,5,7,3,2,3,
2211010003,d_d009653,17,김해국제공항,2022-11-01,2022-11-01,부산 강서구 공항진입로 108,부산 강서구 대저2동 2350,128.9467287,35.1731997,,,,,30,9,Y,6,,5,5,5,
2210100004,d_d004976,13,동백한입,2022-10-10,2022-10-10,제주특별자치도 서귀포시 안덕면 병악로 166,제주특별자치도 서귀포시 안덕면 상창리 271,126.3683633,33.2901436,,,,,60,11,N,9,,4,3,3,
2210290011,d_d009315,11,새마을금고중앙회 새마을금고제주연수원,2022-10-29,2022-10-30,제주특별자치도 제주시 애월읍 평화로 2175,제주특별자치도 제주시 애월읍 소길리 155-18,126.3939062,33.41372767,,,POI01000000B354TC,MG새마을금고제주연수원,240,24,N,8,1,5,5,5,
2210160008,d_d003795,13,풍림다방 송당점,2022-10-16,2022-10-16,제주특별자치도 제주시 구좌읍 중산간동로 2267-4,제주특별자치도 제주시 구좌읍 송당리 1377-1,126.7857081,33.47187866,,,,,30,11,Y,4,,4,4,4,
2211050003,d_d010685,20,하고수동해변,2022-11-05,2022-11-05,,제주특별자치도 제주시 우도면 연평리,126.9576482,33.5141508,,,POI01000000CDA5OO,하고수동해수욕장버스정류장,30,1,N,1,,4,4,4,
2210020005,a_a004162,10,드림팜약국,2022-10-02,2022-10-02,경기 고양시 덕양구 백양로 79,경기 고양시 덕양구 화정동 976,126.8334134,37.63267007,,,POI010000006FYNXZ,이마트,0,4,Y,4,,5,5,5,
2209170008,d_d001189,7,글림,2022-09-17,2022-09-17,경북 울릉군 울릉읍 울릉순환로 213-1,경북 울릉군 울릉읍 도동리 297-3,130.9096073,37.49220422,,,,,30,11,N,9,,4,4,4,
2208250001,d_d000709,27,제주국제공항,2022-08-25,2022-08-25,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,90,9,Y,6,,5,5,5,
2209110005,d_d001378,6,마레1440,2022-09-11,2022-09-12,제주특별자치도 제주시 구좌읍 해맞이해안로 1440,제주특별자치도 제주시 구좌읍 세화리 1479-1,126.8590685,33.52471856,,,,,150,24,Y,5,11,4,3,4,
2210300003,d_d006672,18,자매국수 본점,2022-10-30,2022-10-30,제주특별자치도 제주시 탑동로11길 6,제주특별자치도 제주시 삼도이동 1167-14,126.5170077,33.51681563,,,,,60,11,Y,4,,4,4,4,
2210290003,a_a014180,3,바다앞꼬막집,2022-10-29,2022-10-29,인천 중구 은하수로 10,인천 중구 중산동 1949-1,126.581263,37.49207938,,,,,30,11,N,2,,4,3,4,
2210010004,d_d001713,5,제주도고기국수만세국수,2022-10-01,2022-10-01,제주특별자치도 제주시 연삼로 437,제주특별자치도 제주시 이도이동 1061-2,126.5370751,33.4976667,,,POI01000000ALDRNI,송백,60,11,N,2,,3,2,2,
2208230007,d_d000437,6,금별맥주 제주제원점,2022-08-23,2022-08-23,,,,,,,,,60,11,N,9,,3,3,3,50110
2210090003,d_d002440,2,김포국제공항 국내선,2022-10-09,2022-10-09,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,60,9,Y,6,,5,5,5,
2210030003,c_c003021,8,순천만습지,2022-10-03,2022-10-03,전남 순천시 순천만길 513-25,전남 순천시 대대동 162-2,127.509555,34.88561199,,,POI01000000AKNW3C,순천만생태공원,90,1,Y,4,,4,4,4,
2210050006,d_d002378,17,사랑각 게스트하우스,2022-10-05,2022-10-06,제주특별자치도 제주시 조천읍 선화길 21,제주특별자치도 제주시 조천읍 선흘리 475-72,126.7127417,33.45832237,,,POI0100000078QYRQ,사랑각게스트하우,210,24,Y,4,7,4,3,3,
2210310005,d_d008962,14,한라산1100고지,2022-10-31,2022-10-31,,제주특별자치도 서귀포시 색달동 산 1-2,126.4622197,33.35807817,,,POI01000000E86UUC,1100고지버스정류장,30,1,N,1,,5,5,5,
2208240008,d_d000352,8,몬딱게스트하우스,2022-08-24,2022-08-25,제주특별자치도 제주시 구좌읍 세화서길 7-31,제주특별자치도 제주시 구좌읍 세화리 1164-1,126.8524596,33.51922012,,,POI01000000ALCQXQ,몬딱민박,180,24,N,2,7,5,5,5,
2210230007,a_a005932,21,독도사랑쌀도우피자,2022-10-23,2022-10-23,경북 울릉군 울릉읍 도동1길 15,경북 울릉군 울릉읍 도동리 114,130.9075926,37.48256941,,,,,60,11,N,9,,4,4,4,
2208220007,b_b003032,18,은마석유,2022-08-22,2022-08-22,부산 남구 신선로 351,부산 남구 용당동 406-16,129.0953783,35.11764043,,,POI01000000BWICOL,GS칼텍스은마주유소,0,10,N,11,,4,4,4,
2210230005,d_d003557,5,소심한책방,2022-10-23,2022-10-23,제주특별자치도 제주시 구좌읍 종달동길 36-10,제주특별자치도 제주시 구좌읍 종달리 814-129,126.9024412,33.49049761,,,,,90,10,Y,4,,4,2,4,
2209240002,c_c003161,6,동아리조트,2022-09-24,2022-09-25,충남 태안군 안면읍 밧개길 165-5,충남 태안군 안면읍 승언리 1931-1,126.3324216,36.53117365,,,,,240,24,N,8,3,4,4,4,
2210110004,d_d002283,84,김해국제공항,2022-10-11,2022-10-11,부산 강서구 공항진입로 108,부산 강서구 대저2동 2350,128.9467287,35.1731997,,,POI010000006BQ2KP,수덕사매표소,0,9,Y,6,,4,3,3,
2208190003,d_d000179,11,제주부영호텔앤리조트,2022-08-19,2022-08-19,제주특별자치도 서귀포시 중문관광로 222,제주특별자치도 서귀포시 중문동 2700-2,126.4231393,33.24249691,,,POI01000000B313V9,부영호텔,2850,24,N,1,1,4,4,4,
2209280004,d_d001628,33,라운지38,2022-09-28,2022-09-28,제주특별자치도 제주시 노연로 12,제주특별자치도 제주시 노형동 925,126.4814544,33.48526051,,,POI01000000EG3SK5,제주드림타워복합리조트,60,11,N,1,,5,5,5,
2208210001,d_d000584,17,갈치공장,2022-08-21,2022-08-21,제주특별자치도 제주시 구좌읍 해맞이해안로 1296,제주특별자치도 제주시 구좌읍 평대리 4-49,126.8509611,33.53190564,,,,,60,11,N,2,,4,4,4,
2209180004,d_d001352,14,드스텔라,2022-09-18,2022-09-18,경남 통영시 운하1길 65,경남 통영시 미수동 1-1,128.4112325,34.83313099,,,,,60,11,N,9,,4,3,3,
2210100006,d_d001901,17,제주베이,2022-10-10,2022-10-11,제주특별자치도 제주시 연대마을길 26-3,제주특별자치도 제주시 외도이동 1956-2,126.4265918,33.49428353,,,POI01000000B5PUWR,시흥갯골생태공원,90,24,N,2,8,5,5,5,
2210270003,d_d007395,3,캠프올레,2022-10-27,2022-10-28,명재로 119,,,,,,POI010000006VSUSB,올림픽펜션,120,24,N,5,3,5,5,5,50110
2208090009,d_d000002,8,아쿠아플라넷 제주,2022-08-09,2022-08-09,제주특별자치도 서귀포시 성산읍 섭지코지로 95,제주특별자치도 서귀포시 성산읍 고성리 127-3,126.9278459,33.43306804,,,,,210,6,N,1,,4,3,4,
2210050005,d_d001863,16,금악성당,2022-10-05,2022-10-05,제주특별자치도 제주시 한림읍 금악북로 320,제주특별자치도 제주시 한림읍 금악리 373,126.3193264,33.34860628,,,POI010000006BMKZI,청담오피스텔,30,2,N,9,,5,4,5,
2210080003,d_d003822,4,덴카츠,2022-10-08,2022-10-08,제주특별자치도 서귀포시 동홍남로 67,제주특별자치도 서귀포시 동홍동 105-5,126.5755194,33.25703057,,,,,60,11,N,9,,3,3,3,
2209260003,d_d001557,16,쇠소깍깡통열차,2022-09-26,2022-09-26,제주특별자치도 서귀포시 쇠소깍로 128,제주특별자치도 서귀포시 하효동 995-7,126.6229465,33.25211986,,,,,30,5,N,9,,4,4,4,
2210240007,d_d003436,9,제주오션팰리스,2022-10-24,2022-10-25,제주특별자치도 서귀포시 중앙로 14,제주특별자치도 서귀포시 서귀동 494,126.5623329,33.24594711,,,,,150,24,Y,11,1,5,5,5,
2209120006,d_d001301,6,문치비,2022-09-12,2022-09-12,제주특별자치도 서귀포시 신서로32번길 14,제주특별자치도 서귀포시 강정동 172-2,126.5060385,33.25285372,,,,,120,11,N,1,,4,4,4,
2210300006,d_d008231,6,제주목 관아,2022-10-30,2022-10-30,제주특별자치도 제주시 관덕로 25,제주특별자치도 제주시 삼도2동 1045-1,126.5220035,33.51420236,,,POI01000000EG51OK,제주목관아외대문,30,2,N,9,,4,3,3,
2210210001,d_d004906,1,집,2022-10-21,2022-10-21,,,,,,,POI01000000C1Q9FN,상계주공15단지아파트/1506동,,21,,,,,,,11350
